rep	seed
0	940639402
1	2151983451
2	751994398
3	3172156127
4	2941510883
5	2390961637
6	3394205247
7	4140180984
8	1927887922
9	153411955
10	255310585
11	2886364709
12	4179013580
13	271162724
14	1500229936
15	3940112703
16	1391993883
17	1158814300
18	1338805238
19	2539518462
20	1846892549
21	2444388796
22	2800765337
23	923395450
24	1066246651
25	1268523122
26	3464565651
27	1184659425
28	3645156668
29	1088243242
30	1998405454
31	4293564652
32	2420455906
33	2691532357
34	1645866273
35	678057939
36	1717881304
37	2439396434
38	917953958
39	1001527740
40	3663123170
41	2488537890
42	36954566
43	2861765700
44	4009164249
45	3255387347
46	4220617974
47	1215287228
48	3755853750
49	419963916
50	1362075829
51	3574956118
52	4101402620
53	2625054872
54	959631298
55	3834136000
56	957888290
57	2540271522
58	1092197538
59	3363560365
60	320245499
61	3615634300
62	1832517700
63	1003661277
64	1477883716
65	947404520
66	3537391434
67	3053494611
68	4081298328
69	2626903627
70	1358598755
71	40451967
72	64036178
73	2136846837
74	1988921104
75	817026972
76	3927514240
77	2099896101
78	1926073996
79	1302117866
80	2883813467
81	2476793711
82	515826458
83	1025490501
84	2831530801
85	2020553605
86	3117309868
87	1832071469
88	2536476884
89	2502464294
90	2983633743
91	2542261988
92	1734172403
93	3911342932
94	1412427171
95	1134037385
96	2921022992
97	3847364077
98	3264377186
99	3447975808
100	934207214
101	532341916
102	279669745
103	543242644
104	1532837980
105	1608073076
106	1628839756
107	3593299259
108	3975800340
109	1802388900
110	1632925421
111	3503458317
112	2311701732
113	1882629248
114	424711184
115	3430322346
116	1931419457
117	927230270
118	652729330
119	1187608502
120	2825981243
121	3497371779
122	2640452419
123	4152508076
124	1233735421
125	3110923013
126	3092476784
127	2574847849
128	208657417
129	3263114978
130	2346446753
131	3424619247
132	281269953
133	1774990564
134	135359839
135	2889054109
136	2950879352
137	161717908
138	3341939369
139	3329964804
140	100586276
141	1034540378
142	3371426381
143	2775370456
144	2351279088
145	1796227551
146	3051346675
147	446407832
148	2468440626
149	1136919782
150	2165038393
151	1397891642
152	3701291422
153	2963979139
154	2636861697
155	3886894757
156	1475638286
157	3459669898
158	3040220254
159	2356753196
160	2507155953
161	3398782470
162	2696544134
163	1348446671
164	1152127378
165	106497855
166	3950241649
167	885751880
168	2236809163
169	3525487928
170	506959787
171	2759497661
172	3905780079
173	2897197791
174	546531731
175	2671402553
176	3743558769
177	71850642
178	2331248538
179	2457318525
180	4175678166
181	873412916
182	1756099881
183	3266354549
184	1746953923
185	1925501433
186	252712497
187	1700195531
188	2263020553
189	1032920038
190	3764520497
191	4229524397
192	2878036672
193	985117839
194	2194031060
195	3515430660
196	2212978787
197	3709884051
198	3267397263
199	2497623204
