rep	seed
0	3367568922
1	3475164386
2	883151241
3	3647117584
4	493771796
5	2611095190
6	581375036
7	3619515845
8	699957831
9	404136765
10	394472
11	2871671054
12	3171048631
13	4081420650
14	2783033119
15	3401277488
16	1433189923
17	534158285
18	222808890
19	2480760110
20	620809808
21	2598566932
22	3149909974
23	4012984617
24	3478948053
25	51459623
26	824587113
27	3979694236
28	3096138540
29	4221380642
30	3254341320
31	2918432115
32	3808369775
33	113592683
34	3552443910
35	918682246
36	460442150
37	2363801684
38	1455193204
39	2792573910
40	1517908995
41	1564940151
42	3120891534
43	1215343207
44	1285081825
45	3285221543
46	3926035319
47	304334282
48	1170575920
49	4089624494
50	1311053304
51	510461325
52	3664083912
53	45636372
54	3540226125
55	198171214
56	2220968349
57	867225653
58	182145866
59	1552016666
60	2440565714
61	1519864912
62	3929763211
63	1458576185
64	1633077668
65	3231232491
66	914821789
67	2426079007
68	215948479
69	587324951
70	72745116
71	1940919050
72	635876318
73	937168436
74	252111722
75	1228243534
76	539895564
77	3888384535
78	262601879
79	1602674984
80	595369170
81	3491219612
82	1405414293
83	2111188791
84	120727449
85	1171618023
86	2032270548
87	1614174058
88	615076628
89	769439794
90	3128338889
91	2448019248
92	2075062622
93	3873318657
94	1544590057
95	1231642227
96	3411012774
97	3665543452
98	3328559478
99	3052751487
100	832112708
101	2166538667
102	4114237463
103	1021370497
104	3367142337
105	2593103587
106	2861385326
107	3175027690
108	612326568
109	1887382348
110	3932433230
111	662495716
112	2093100621
113	3337188670
114	3619496581
115	3540122583
116	616703834
117	2855409731
118	2331840777
119	2305905872
120	3324511129
121	1646180017
122	3757580836
123	474855749
124	3144960381
125	4186425826
126	3626130596
127	3508589207
128	3495833059
129	4013909073
130	2572750705
131	221510070
132	3991305079
133	2108039529
134	1053937352
135	4054793763
136	2651361677
137	1814988565
138	1992775336
139	728410758
140	3408033905
141	723987984
142	518974430
143	1113305191
144	3359245347
145	440742032
146	4190432905
147	4086316448
148	1715684062
149	1654281144
150	297915176
151	2216413188
152	2153378614
153	2130529396
154	30187002
155	2181393635
156	1660730824
157	2659395457
158	1756819910
159	220653536
160	1040392087
161	972617973
162	3808679518
163	2579239303
164	2904574587
165	522377365
166	325609544
167	2976622878
168	2723293984
169	3059238832
170	2666113796
171	640629292
172	1540034305
173	1906391433
174	3425285034
175	1388032137
176	3281007805
177	3484847783
178	3184610953
179	2133144910
180	3352352296
181	8989641
182	2045395347
183	2902875282
184	2781247653
185	2021307217
186	3519176572
187	3653333181
188	4080407911
189	3493609152
190	3389527471
191	1334667937
192	3326909432
193	1037368774
194	622095360
195	55042765
196	3191462603
197	4015920256
198	1971875490
199	3438959959
