rep	seed
0	3496567528
1	2350652690
2	935599685
3	3309974563
4	1191814948
5	824391873
6	4153544792
7	622062915
8	2846012300
9	4276759037
10	1423389498
11	661810085
12	2484845926
13	432715394
14	3561281584
15	2544694222
16	1454099433
17	4229267001
18	1487138317
19	337446980
20	2172254158
21	1161990071
22	3246475678
23	1318400785
24	572937206
25	1928725989
26	538045823
27	582021280
28	2403175807
29	354540392
30	3395727807
31	3577722814
32	1724337999
33	3035369542
34	3035131296
35	1181505542
36	1016631705
37	3823370976
38	2561025232
39	4011489327
40	1540587335
41	2783380560
42	2448257765
43	78367278
44	931914684
45	4121469373
46	2708325139
47	4157421637
48	3675599340
49	2286219010
50	3118940786
51	2603149722
52	3999710472
53	2299716924
54	1776449285
55	2100104286
56	2808633695
57	1892800233
58	3895572442
59	811012487
60	3361943314
61	720670031
62	2713427732
63	1477627029
64	2868263138
65	2931356366
66	2232514649
67	3986467474
68	322853829
69	4150195887
70	2350854154
71	3452373402
72	3263563410
73	158179729
74	3136759872
75	2041861661
76	980497971
77	3355577035
78	255399937
79	3498285774
80	3779069065
81	4127064156
82	75681692
83	552489738
84	1972312420
85	501303952
86	1123597724
87	600282396
88	429981225
89	162808333
90	3262975263
91	1382355069
92	852206644
93	2354314809
94	2516684480
95	1385797769
96	109737025
97	2257273940
98	3429997506
99	1369352720
100	3652360671
101	1666808714
102	2291478254
103	1248824906
104	194902990
105	77502450
106	1332087886
107	3420888429
108	3166972337
109	4230239580
110	4220322506
111	3092637694
112	2494939008
113	2841281353
114	957450174
115	1906562270
116	219065826
117	4203462650
118	1689747631
119	396307108
120	3736820609
121	845636293
122	2820572662
123	3583482640
124	3487681703
125	3782113018
126	3665791373
127	4262211802
128	2890514023
129	3637852505
130	1819724525
131	2603886147
132	22123521
133	381373584
134	761977057
135	2281703333
136	2881259179
137	4230667132
138	2863561756
139	2867593124
140	1308241389
141	3169991413
142	2609862724
143	1804262053
144	79386349
145	4190522972
146	1253918486
147	2648972229
148	4210271280
149	4271600515
150	2982190015
151	2551695936
152	2759355322
153	96908258
154	3242061577
155	2671619885
156	1140850205
157	3096664182
158	2924613227
159	144051804
160	558378380
161	3928154195
162	2843778896
163	3590544932
164	674892234
165	1739342009
166	3215431715
167	3187983598
168	2228971144
169	348681516
170	1894885214
171	1237310370
172	524755618
173	2597903792
174	3852301394
175	3550962137
176	2510943087
177	2885342904
178	1533398948
179	649769734
180	2756958923
181	2028358531
182	3872554505
183	2651073491
184	3931258501
185	1195098234
186	1707881664
187	1951780044
188	1369128320
189	541282133
190	4253159703
191	3385210897
192	4106754695
193	3612008508
194	1949563520
195	688752066
196	2710261743
197	3131536413
198	830097430
199	2276038903
