rep	seed
0	408932852
1	3626010716
2	4186473862
3	825467957
4	3144441902
5	327353507
6	716763885
7	3309131839
8	3411002062
9	2414485910
10	4072611004
11	1540155355
12	1451946734
13	1270915668
14	873226629
15	3720092897
16	373500827
17	1004055295
18	1595465665
19	854810926
20	1749196831
21	1116111071
22	4131056401
23	2991880407
24	4059452235
25	2515942855
26	534774591
27	734996755
28	3843910302
29	774305014
30	3740561156
31	1874904522
32	3460297883
33	3574094739
34	654903062
35	3944598829
36	2494750618
37	592393779
38	276224650
39	2396892466
40	3620153217
41	4246582033
42	1688931893
43	2428520071
44	4005509892
45	3310157588
46	3619096761
47	740856589
48	194324564
49	4222125810
50	2558154140
51	3622754882
52	4067601841
53	3363243419
54	1124911938
55	3262311231
56	4086428387
57	4174694708
58	2214985795
59	4181324043
60	2627411990
61	1738298875
62	4211482553
63	3499578957
64	99705354
65	2967517704
66	815106052
67	2766498439
68	1172632791
69	608017250
70	1562910807
71	919391665
72	2413167174
73	1719680870
74	856774589
75	1510038059
76	3329967637
77	1936607765
78	3839939413
79	3082341131
80	1389037302
81	135782051
82	1626003741
83	2495397827
84	1233693684
85	4157496783
86	3275578138
87	536681793
88	4050556983
89	1393384404
90	1291522444
91	604979733
92	2820733755
93	2869420625
94	2171971641
95	3786568438
96	1293789899
97	3982559794
98	1724394999
99	692880907
100	2684393145
101	3822355512
102	4227837305
103	1462918802
104	3248335638
105	2550268891
106	1179088304
107	42936748
108	2602133449
109	1685442011
110	4121024563
111	3239566131
112	3000100050
113	805687034
114	693497454
115	502376837
116	16230410
117	2996662539
118	3435307083
119	4035658749
120	1672794167
121	2913414179
122	2740653966
123	4147980774
124	4022568473
125	2192986135
126	695907547
127	3738355327
128	3485391688
129	3303649899
130	3147937802
131	737353961
132	2807124016
133	1356980387
134	3185350176
135	3421239422
136	1171477695
137	2093221465
138	599449681
139	3708103688
140	1670289064
141	4150893823
142	1926133547
143	3501533936
144	151834162
145	793075531
146	1099280733
147	2511007747
148	2994057561
149	3734975262
150	4041168051
151	558121243
152	3476719859
153	2901990026
154	2434721545
155	3199174720
156	293546095
157	2849916512
158	2365868924
159	4255335471
160	819780948
161	643143993
162	1725291389
163	3285425882
164	2693402478
165	1402523163
166	861286340
167	3272487366
168	1850300833
169	2711392870
170	563299223
171	3502044306
172	2524580753
173	474006239
174	2940126567
175	3563310172
176	119210036
177	3254425524
178	1208941663
179	3950192963
180	422813994
181	3135319084
182	1833456360
183	4199508813
184	4067768309
185	1132328789
186	803728473
187	2131215519
188	425617047
189	1893421496
190	2790941828
191	1837188355
192	4227951375
193	194207447
194	1590744251
195	570560123
196	2685264117
197	3400461317
198	52519201
199	1136405733
