rep	seed
0	1670063344
1	141299364
2	2591622675
3	211468941
4	2708121422
5	3650795826
6	3382878017
7	3506845231
8	1103288941
9	1192525869
10	4125890287
11	931155293
12	569002036
13	557559493
14	4138790585
15	2274220895
16	874303839
17	3013843046
18	1349090369
19	3069541600
20	3209250170
21	3961457817
22	1751668346
23	2687600041
24	651994058
25	2884556666
26	343375012
27	274153177
28	3678671763
29	1768267541
30	4111501470
31	1133515691
32	2644101332
33	2562859406
34	42796996
35	3453823283
36	1160801429
37	2608932851
38	1254853124
39	2834260723
40	2745869412
41	563302656
42	1291258818
43	1171336237
44	4179850600
45	281865155
46	3056453819
47	2528185132
48	349307837
49	2729769960
50	3428029725
51	1368343531
52	2673254853
53	2301463548
54	898686670
55	1539706967
56	3427668480
57	1535011887
58	2611484788
59	3088828434
60	1403220534
61	2592264450
62	1621354924
63	2019413444
64	3542433720
65	2933216321
66	1174139167
67	1730222286
68	2786699333
69	1589962468
70	1039929120
71	2466018501
72	2288118675
73	2968484472
74	2093989138
75	2709700522
76	2379889477
77	1228296432
78	4013410624
79	2169695778
80	1821590412
81	1275759243
82	1101620573
83	1280122901
84	205810640
85	3829905051
86	1572031173
87	82892747
88	585889511
89	2545389282
90	76010010
91	482454735
92	2206381626
93	2863912527
94	3084372319
95	1269491270
96	639175959
97	1210668448
98	1649659335
99	1525301784
100	2952829699
101	778573354
102	301012813
103	2298513620
104	448006455
105	1064508180
106	1357692637
107	775327056
108	60661217
109	3970961556
110	3903248851
111	115682671
112	527010406
113	4077476902
114	837319998
115	3126972151
116	3786029269
117	2686483409
118	750354191
119	2374865859
120	2800072865
121	1849720818
122	2347484076
123	1905906636
124	1046063560
125	155864050
126	14803416
127	1581330259
128	2438930534
129	4077965944
130	3617983529
131	3169092926
132	1487692656
133	2912582360
134	2058846681
135	2710501078
136	2986499221
137	2985446228
138	3682182961
139	3378262910
140	3521917135
141	3938897080
142	4096476545
143	996765897
144	2897457634
145	122421304
146	2823203208
147	1824157574
148	1149470322
149	2340510394
150	4150256376
151	38749604
152	2102390816
153	3042084291
154	3040139016
155	188972968
156	250370350
157	22315816
158	1749620326
159	1340557216
160	411737041
161	3699256619
162	2858444966
163	913268261
164	1689906698
165	2254439645
166	3324169700
167	4127641632
168	2617482173
169	2164113807
170	454274933
171	2907979024
172	839335240
173	2604237740
174	98229602
175	3582620281
176	3956081769
177	1676554091
178	4245885764
179	408579612
180	622186730
181	3141267208
182	3064531564
183	563454126
184	2503740167
185	2391858194
186	2232643471
187	2731474627
188	2410415181
189	213714686
190	1101719776
191	4232713961
192	893238311
193	1984842494
194	3650241122
195	2320763492
196	2818065683
197	10326730
198	409787508
199	1234148565
