rep	seed
0	481370427
1	3605385444
2	122234652
3	904190045
4	2178761766
5	3642140834
6	25386423
7	1265392682
8	1509192971
9	3677513421
10	2488068932
11	4134015602
12	3954191859
13	2241704111
14	2141344276
15	1977679372
16	1747965230
17	1794436717
18	1954963219
19	3920912082
20	2795461908
21	931744045
22	2445642930
23	1911315995
24	4286353289
25	811008918
26	203004598
27	3622696069
28	3753782083
29	2692182958
30	3849730759
31	3152579779
32	3585543208
33	933434842
34	1793476640
35	486704524
36	327935857
37	2739414818
38	1036888811
39	2245632433
40	2539784040
41	850204103
42	1092943668
43	4003302236
44	610728691
45	368059750
46	3320446029
47	1255766476
48	2660349141
49	635080653
50	3736036854
51	2588306546
52	3188794584
53	466871888
54	3787718166
55	495803813
56	4067695434
57	2860933422
58	2749015602
59	3986960414
60	538906904
61	334052887
62	1200507922
63	3358917462
64	2272599639
65	560094371
66	430632407
67	1857154915
68	3193838804
69	2106841325
70	673762626
71	1306895141
72	3993713064
73	3838457411
74	726780882
75	3150839355
76	3655591034
77	2430824701
78	1278430002
79	1521281356
80	1173212482
81	3393498721
82	2875563780
83	3398936490
84	4090149928
85	1962682279
86	904403157
87	1432770324
88	3883015646
89	1252893544
90	40994941
91	4053491368
92	1635804439
93	907124443
94	3271554767
95	631512447
96	3322067311
97	2703310702
98	745374249
99	188362794
100	224684776
101	1666447989
102	2878342371
103	3256949294
104	3407838782
105	1518492504
106	1471686360
107	515418723
108	2534705386
109	3668214067
110	3150706900
111	113106605
112	4174456667
113	2386474158
114	811664677
115	2151691933
116	8756707
117	1254580301
118	1547625121
119	2268305852
120	3684444134
121	1367865201
122	3354097933
123	3880414441
124	11257524
125	2691857334
126	1223400414
127	1370128694
128	2335651957
129	975342365
130	1951286492
131	202224866
132	2440062397
133	1164740175
134	1192949248
135	924046865
136	2431177485
137	2755996658
138	3888411208
139	3196920883
140	1760956089
141	2962993236
142	4209180911
143	2500669926
144	2854926616
145	4043373964
146	907985347
147	1918494704
148	4232667284
149	3769973622
150	2380737317
151	149950131
152	2426039136
153	2336788620
154	2609021183
155	4035016217
156	2781397351
157	4203998412
158	1193365789
159	122130729
160	666111853
161	3663674570
162	1491663815
163	3914650030
164	3500661206
165	2768260787
166	4010897171
167	2503852991
168	88646018
169	3288485816
170	1208307745
171	3606438163
172	2983258823
173	1625901393
174	1615819954
175	2751984473
176	3893976219
177	2385092928
178	596917085
179	3434889038
180	2917877530
181	2083189652
182	2464896652
183	16057295
184	1807000872
185	1176015201
186	257076967
187	3251773498
188	3800494330
189	3396206371
190	1837578810
191	4287508451
192	4146358520
193	2747512175
194	1328735807
195	2177923427
196	133921670
197	1338047179
198	1364232090
199	829408082
