rep	seed
0	799817234
1	3979460291
2	3622632295
3	4128771595
4	2828559105
5	352252476
6	2323366644
7	3570272702
8	4283803768
9	1584470581
10	2588760348
11	2983865671
12	2299488096
13	1414871434
14	3185383068
15	3755004003
16	1905005406
17	2464156427
18	190472005
19	3807486219
20	1901977284
21	2790086657
22	1321737963
23	87920313
24	251408096
25	548139182
26	2083618464
27	3295213141
28	2078000814
29	1276236888
30	2335276014
31	2687919069
32	143397933
33	3645870455
34	4080961209
35	2066484884
36	2699407885
37	3919388348
38	2201591502
39	591022094
40	1347682663
41	911043926
42	1170666496
43	4205929620
44	3763219329
45	1284518073
46	868334007
47	3843407003
48	1242136029
49	3624764043
50	2241034347
51	1826992842
52	1432129230
53	3315592541
54	469958847
55	3698591117
56	1047425064
57	423303786
58	2277955674
59	2403496328
60	2094738424
61	903458031
62	3124442668
63	2796403396
64	1945744115
65	2645879493
66	2987810949
67	342791465
68	1907991392
69	1806981527
70	2995244794
71	2591628886
72	3714949421
73	1016861090
74	1200194577
75	3196389612
76	2986387486
77	1844741342
78	3146124295
79	376361212
80	2719087845
81	3701766535
82	3976255553
83	1385046011
84	3131068925
85	729201258
86	1163647707
87	1390811829
88	784785448
89	1210477810
90	180117944
91	2985915437
92	2151677812
93	2429379852
94	3036445653
95	1647168971
96	1168543462
97	2990110537
98	3761195578
99	1579320809
100	928690603
101	1085484772
102	733909087
103	1621204113
104	2704338004
105	715770618
106	1081358269
107	910477588
108	2184575506
109	4122456177
110	2891826782
111	2758905672
112	3089114224
113	2023293757
114	1029596086
115	1041363584
116	3944622249
117	3988919690
118	2707251311
119	4039443471
120	4138185908
121	4006081524
122	1354455826
123	2960963764
124	1367509081
125	3420411682
126	1169779363
127	2429976539
128	2448964462
129	2541688513
130	221907605
131	997315305
132	889893830
133	1191995239
134	3508566204
135	2309961425
136	3515065136
137	1923386677
138	3558236251
139	2364734589
140	2501287785
141	2934324618
142	183933000
143	659058008
144	1435496281
145	2222932883
146	2488677936
147	3042797788
148	1447320807
149	1908892843
150	4136524366
151	1970008016
152	3502615934
153	840633234
154	887872505
155	2759840729
156	1803878338
157	2585423517
158	3645342204
159	2630356385
160	1626939455
161	2656356390
162	435750815
163	1731219070
164	2313537998
165	2777259327
166	1093629085
167	4075729853
168	1581128990
169	298247729
170	3897778175
171	280142870
172	4233951723
173	1137240370
174	3590864420
175	1859116389
176	2608324121
177	1050764772
178	1690072043
179	1151632131
180	710770556
181	3186812503
182	3906934865
183	2213018035
184	1723688226
185	4264964778
186	702933233
187	2411474900
188	672609850
189	1562053078
190	1574364496
191	1171380010
192	2734965464
193	2924062687
194	2963907143
195	2233121725
196	327753611
197	2475448745
198	4054361361
199	2708462696
