rep	seed
0	439536076
1	3610536030
2	3597370220
3	156416548
4	2957638329
5	2742031389
6	676038702
7	2099302927
8	951906537
9	436988462
10	2075118249
11	2981446805
12	1400892878
13	625125969
14	3822528008
15	4225282093
16	3312309729
17	1219187159
18	2247733523
19	3692300574
20	3613314156
21	1852400601
22	2171167616
23	1087363578
24	1598879130
25	1621240984
26	2880241523
27	548535010
28	436980345
29	2434517399
30	1546748171
31	2007891140
32	1117307565
33	3656712556
34	1747973629
35	4091683494
36	1318515844
37	1848885074
38	1900897553
39	3944467125
40	833671396
41	3137641989
42	3891723002
43	2283010649
44	3460375442
45	51876442
46	1096217269
47	3390646394
48	3428376163
49	3818843127
50	3161260178
51	81784161
52	987476669
53	509440914
54	3979533357
55	3657774509
56	2598798014
57	4080062873
58	2531581624
59	552855362
60	4008957641
61	730361778
62	1290493741
63	258548384
64	466756296
65	2879686283
66	4099585599
67	4148391104
68	2914889965
69	3105197448
70	1272194138
71	431295380
72	2057057495
73	532647233
74	2674672366
75	3437978125
76	2123906755
77	1882727724
78	3561688977
79	2422612677
80	3973771563
81	3078903663
82	3078784048
83	513579429
84	3922153744
85	3877313253
86	1551845387
87	4271234760
88	913373426
89	749806395
90	3828611655
91	237988227
92	2306928661
93	2216005796
94	132342665
95	3918027124
96	542636704
97	3634262797
98	813264325
99	3449414178
100	2822267095
101	1773330102
102	246804201
103	1864954440
104	593552407
105	3543309735
106	700568178
107	978695475
108	496186692
109	945332024
110	846720451
111	2564451283
112	2099939069
113	4285685040
114	1767807389
115	974658053
116	3609106313
117	1020364909
118	1878218748
119	2482132079
120	2611872411
121	820699463
122	493837636
123	2199950595
124	1509779570
125	2050620770
126	951986170
127	1786464888
128	458719469
129	3282488980
130	4062150096
131	3702275764
132	723113015
133	1290230669
134	1946467772
135	2161489852
136	2660743550
137	4156611456
138	4291745108
139	1045541783
140	4201966906
141	2460014419
142	146188389
143	186115950
144	15400428
145	730458726
146	517984014
147	2476286245
148	2939773584
149	316331771
150	2091970282
151	1332327980
152	2087842232
153	3240618037
154	297735387
155	949063244
156	1666934827
157	3953199625
158	3599917461
159	38808241
160	3328110123
161	1825795220
162	2198626337
163	34892164
164	1583147070
165	2748118456
166	3836585365
167	1137889028
168	135719122
169	849839007
170	2590744265
171	3892467576
172	2196677911
173	773971283
174	1189293401
175	4144994820
176	2129685706
177	1349994629
178	3605789515
179	134004250
180	4025689707
181	3633476475
182	873025066
183	1243174743
184	3857174153
185	2110021817
186	4003057669
187	2057940845
188	2416593560
189	1123160852
190	622511315
191	4213670614
192	1302559462
193	3145224924
194	3252860402
195	3557545773
196	3822764908
197	1718649687
198	110074640
199	1460694052
