rep	seed
0	2972539420
1	1639421475
2	3464896228
3	348232263
4	3145136935
5	530290587
6	807573369
7	3274113138
8	1415354021
9	2458880849
10	4090393303
11	1669912002
12	164763663
13	658216088
14	2683302924
15	3542789740
16	4275757044
17	855427612
18	3432994130
19	2502485496
20	2809864092
21	2212069066
22	93077737
23	1539483515
24	1107364691
25	2266887053
26	3530194265
27	213521790
28	1197675603
29	362255237
30	2239747516
31	231121923
32	918636429
33	392616102
34	4077808273
35	3391084351
36	145148205
37	4098792105
38	1681758954
39	1357239906
40	1871168008
41	3875305299
42	1779919224
43	2365870369
44	2736755345
45	829142241
46	2796220277
47	3888485731
48	1757492216
49	3405007632
50	3138858848
51	468197902
52	737809047
53	1336557192
54	900241855
55	3911066315
56	1062642551
57	3591597108
58	1324841226
59	301225927
60	879526424
61	1181928403
62	3893440624
63	809729686
64	512981040
65	3512445051
66	4244147695
67	1393132883
68	972273468
69	748563992
70	2719639174
71	3206381250
72	4142852034
73	3957273437
74	1475098624
75	3806369840
76	1962962419
77	2874987647
78	1950029696
79	133429292
80	2900028685
81	2837805605
82	4189706410
83	2763735680
84	118030637
85	3513098642
86	49782232
87	768382716
88	3713463663
89	2801727276
90	598776170
91	3013343627
92	2710128317
93	2441997692
94	2058925831
95	4023434474
96	750046367
97	3622669262
98	1702228580
99	2680198832
100	2118359689
101	1858218199
102	3662169489
103	3855572136
104	3305991972
105	3943566204
106	48914932
107	281584357
108	1205778753
109	565350938
110	3829491891
111	2717909237
112	800639225
113	712794407
114	2215294977
115	186197979
116	4232519663
117	4198131004
118	3176554272
119	838839156
120	2654843780
121	484916964
122	1255051498
123	936520844
124	2036921556
125	3805017939
126	1710093657
127	4029455325
128	2485712137
129	4018280980
130	1027801739
131	3617734493
132	1531674017
133	1309684995
134	2972753221
135	899836245
136	2612186885
137	335772707
138	874669396
139	2560685194
140	1927412279
141	1190878490
142	3279269998
143	138401672
144	217033527
145	2665267495
146	4092484210
147	272868472
148	3725312920
149	671015780
150	920868320
151	217202112
152	2685555072
153	3366811828
154	2493868803
155	1319647720
156	2482946330
157	147215001
158	4259938839
159	438975256
160	1811353180
161	4000499862
162	535257232
163	1490724532
164	4286108359
165	223794457
166	1485749071
167	4245586957
168	1269117570
169	3907681185
170	2011293805
171	2101482858
172	2695643207
173	3201030332
174	3268337068
175	1173457327
176	1998638398
177	3141038239
178	3161687493
179	1658229160
180	3652227146
181	2585697046
182	1505798950
183	2748867543
184	333651277
185	2894876855
186	2964538736
187	3170261063
188	1198209541
189	234315589
190	1157343323
191	3019370040
192	736889748
193	3556980248
194	1622181781
195	2857051927
196	2227083461
197	1274986603
198	3508328032
199	341055362
