rep	seed
0	872779104
1	383350269
2	1402351190
3	2699430781
4	1412046723
5	2223828153
6	1080451462
7	1776622845
8	578165585
9	3878663322
10	3931396493
11	311981572
12	1010882063
13	2038989164
14	2618393445
15	3366253027
16	3988327564
17	2211951633
18	1044962379
19	3762790991
20	1769803276
21	2791201338
22	1748204931
23	1906549538
24	1954886826
25	2066127408
26	2617409843
27	2922880032
28	807209702
29	405786035
30	1137067430
31	1808838007
32	2819352786
33	2618121556
34	2152795540
35	1091354396
36	102246735
37	747076035
38	3886360266
39	2842180609
40	4229356870
41	2729157703
42	305877429
43	2532000315
44	1254490916
45	3047155539
46	4276705309
47	330617708
48	1214266903
49	1484518793
50	2157036670
51	1367187920
52	2279505132
53	162824296
54	2526598920
55	2989933328
56	1004646281
57	3222325649
58	2051981883
59	2488433976
60	3520098459
61	2776188164
62	436390730
63	932604588
64	915422659
65	1011226001
66	125387796
67	646739665
68	3914276457
69	3560062470
70	2905219855
71	1826072494
72	1154657003
73	1662553231
74	3379640956
75	3414178114
76	3452659818
77	2197438651
78	2331450695
79	1275631705
80	1989931680
81	2875165659
82	1508487646
83	3268893901
84	1678540982
85	3831365587
86	877934701
87	1331312421
88	2887646160
89	2387239123
90	3276612902
91	1508944012
92	1714436696
93	2268879323
94	1420873351
95	217491329
96	551718195
97	535031053
98	3268203482
99	4110741082
100	2812306361
101	817470918
102	2940311881
103	810392108
104	2939758130
105	2187944150
106	3393165000
107	3739307833
108	304621050
109	3239174199
110	2728350157
111	2614436326
112	509758495
113	1657532170
114	4130675061
115	3500280974
116	288237771
117	317340029
118	2647083063
119	859962717
120	3307297421
121	1089832388
122	2192633467
123	1720189292
124	1227102706
125	697039525
126	2470477730
127	1737556163
128	2521330951
129	82632713
130	2146329852
131	183769729
132	3848231126
133	645236768
134	107271363
135	1834636205
136	4021285977
137	2753054275
138	648066899
139	1531761889
140	2716700330
141	2995082371
142	272513940
143	3156753528
144	2026772196
145	2246623994
146	596032771
147	1499824059
148	2925587646
149	1986429139
150	817001161
151	2884455140
152	2837755350
153	2889082323
154	2981403521
155	3176630954
156	4237116949
157	2727773360
158	2400373054
159	1136863886
160	3988790151
161	3252229616
162	1989689473
163	422490297
164	1289418263
165	3291452163
166	2402163671
167	2970423247
168	3857939924
169	496207064
170	3025783364
171	3786589913
172	1837536083
173	3144697113
174	2755496140
175	3160525324
176	1584906257
177	2466465792
178	3907865604
179	2326310312
180	560917038
181	3605234093
182	1491607312
183	1367626656
184	3963097832
185	678426133
186	241186039
187	3041515099
188	638580425
189	3408688415
190	1210521650
191	1687911642
192	2113159351
193	2194515937
194	2941987395
195	2734570604
196	234561513
197	3482967425
198	4024179462
199	4276827069
