rep	seed
0	2574564443
1	1149566676
2	293581566
3	2378886134
4	353269895
5	1304038124
6	1087278031
7	1439877012
8	3120856709
9	2415733512
10	2822912922
11	2556729332
12	4067880351
13	196577050
14	589535788
15	1463187144
16	3272448194
17	599268612
18	3908364579
19	2175203320
20	3035638856
21	1270043051
22	1471542991
23	1611095062
24	2263973122
25	3148994435
26	2336391628
27	2379717090
28	1502372701
29	2647100573
30	3260503771
31	429415771
32	81646537
33	4193844072
34	3925604496
35	4060475003
36	1776473554
37	317115724
38	2774633137
39	781138316
40	1804429977
41	3094703387
42	1781802632
43	971307485
44	206731610
45	613841091
46	3784634907
47	3454104839
48	993267919
49	596823017
50	1206301101
51	1724015304
52	1073304911
53	2920846060
54	880632693
55	1072222903
56	2671024621
57	2024635963
58	3561209823
59	3799730952
60	947733915
61	1273361225
62	3085447359
63	2946510127
64	1921195767
65	4065719033
66	1368740481
67	4194106885
68	3229899307
69	2181766557
70	1429545190
71	2579801801
72	421615207
73	1088078434
74	4133524938
75	250652139
76	109226524
77	527155106
78	2252004016
79	2497121274
80	2989423131
81	114122340
82	1674167909
83	674493558
84	2865788597
85	2242615030
86	78701543
87	2592131041
88	1418566976
89	1015441723
90	1984740960
91	3651569069
92	801279806
93	788284358
94	645767416
95	3816462968
96	3737987162
97	734170492
98	4181383476
99	2820043936
100	2573194667
101	3839181864
102	238099285
103	2971855941
104	1184678931
105	3356264659
106	3727794318
107	998679880
108	2066439937
109	966176626
110	978701158
111	521036000
112	1944372849
113	1638124141
114	3538178033
115	3102940951
116	3302209827
117	3941588188
118	3595231406
119	2034879671
120	2756729975
121	1864917227
122	1865438083
123	3603209123
124	1616057832
125	589969751
126	1221983225
127	927100588
128	216475217
129	898575202
130	327504879
131	3893581917
132	603749132
133	2862070391
134	2478678791
135	3640922046
136	714204501
137	334359682
138	2440837056
139	1147930883
140	2179453868
141	2851233951
142	2104856014
143	1429378222
144	643514685
145	3930085009
146	471823748
147	431650135
148	1757884636
149	812804898
150	2306204923
151	2565902274
152	3768114874
153	353408268
154	1379361663
155	4243879373
156	159706390
157	3254226905
158	3991560571
159	2807870632
160	199555571
161	2530483308
162	3082468186
163	3741592043
164	1556015892
165	3646251605
166	2957315261
167	2926613668
168	1955113668
169	4109975704
170	1217098528
171	3174582237
172	1122178973
173	59112066
174	3083712320
175	1372822015
176	2151676650
177	4055197081
178	1999975875
179	3006373853
180	3806324107
181	2791043101
182	3721238916
183	695405092
184	4119386240
185	1714667860
186	3704417227
187	733193603
188	3415417332
189	2120601560
190	2413367706
191	3541498919
192	2784831112
193	693524792
194	3648441179
195	4254027112
196	1397537215
197	1417057606
198	3044428723
199	764421120
