rep	seed
0	3977449119
1	2671534096
2	1599199959
3	3452907799
4	2407305386
5	3176277001
6	215909575
7	2084536583
8	701427697
9	1935112780
10	913109479
11	1231124066
12	1455259329
13	1065873505
14	4180704944
15	236567299
16	3454300003
17	3415699344
18	2363711246
19	893127399
20	3253387622
21	2379154438
22	2493550614
23	587701762
24	2505060113
25	4046688548
26	1924024696
27	3473183798
28	2908111983
29	1199004567
30	1306982101
31	1503160029
32	1693428390
33	3336187447
34	2426574135
35	2271718169
36	98119239
37	539253517
38	282983579
39	3435314022
40	1891711519
41	2863763040
42	3335185896
43	3457518005
44	780213805
45	912861256
46	839251207
47	3841343922
48	2610637920
49	4132048602
50	4072804257
51	437216347
52	1297856018
53	1834068504
54	1793623040
55	2334921592
56	2692030338
57	662831540
58	599918188
59	3600315104
60	1556026325
61	1638292060
62	1557822143
63	1006214617
64	1994255600
65	815308692
66	1829806377
67	3584176040
68	2062858343
69	3882876297
70	150017999
71	2335830526
72	2307027991
73	1475815090
74	3292639140
75	2738912109
76	548793450
77	3224918069
78	3710082967
79	3628365733
80	4098914788
81	2709528474
82	2398105392
83	4129011828
84	3973230083
85	2560012465
86	2004559971
87	3668063722
88	2418812373
89	2220004903
90	2120261003
91	3117763070
92	1625192669
93	691017132
94	842896099
95	1183374391
96	3852076272
97	1365976309
98	3106282313
99	1163981395
100	4112543795
101	1204777263
102	3988162623
103	668469717
104	430625175
105	1517159430
106	1182214517
107	2312717596
108	2158656894
109	266296831
110	3473223415
111	1813091970
112	814781998
113	2765563034
114	927258904
115	3826060936
116	2489701450
117	2672531526
118	2262171324
119	3539443893
120	235139042
121	2184993360
122	1873138700
123	2215168525
124	2633033133
125	3558438242
126	2207922201
127	4146062638
128	3363661380
129	1535927073
130	3616590244
131	261591853
132	2618865383
133	3070297230
134	2478983077
135	1328978129
136	1156737633
137	3917956820
138	993916113
139	3276279762
140	1475436350
141	1698076934
142	1810391449
143	430361873
144	2227176344
145	3153922689
146	3001446298
147	835506126
148	2593218415
149	2673624151
150	3564137403
151	118699143
152	3720821758
153	3982068154
154	3756796401
155	833162489
156	592730359
157	1817052786
158	4159984696
159	638113579
160	1686055078
161	3777521079
162	446983421
163	4003133018
164	2434248648
165	1435184452
166	1125188190
167	196873118
168	2994034186
169	2028477962
170	3077125785
171	3670312593
172	1350504544
173	4141950384
174	699138232
175	2061774383
176	606748140
177	1644151775
178	2540233664
179	61536753
180	1483298764
181	4022180318
182	33361507
183	260055475
184	676904240
185	1299736325
186	3440950938
187	2246425974
188	1340674319
189	2708316378
190	1455070264
191	959244488
192	2458786299
193	530086803
194	266383343
195	2314397254
196	1104561880
197	1251717927
198	644786056
199	3474535556
