rep	seed
0	2165474592
1	3681311850
2	3452623121
3	2299975842
4	193917595
5	4265175669
6	1108633156
7	270937548
8	2555819205
9	4235970258
10	2621709054
11	3926220038
12	637216708
13	4222616847
14	2545099143
15	1930836650
16	619410354
17	748369535
18	3683948069
19	3430833809
20	1662455457
21	1091543543
22	2458505297
23	1955571560
24	2859890915
25	2257393731
26	4231414356
27	2238686458
28	1618461521
29	1640922635
30	2393459241
31	588214706
32	998220569
33	3390432544
34	939117867
35	1291311954
36	1975788045
37	3347539070
38	3664271416
39	1185454555
40	546283638
41	2971995994
42	643050107
43	2951843405
44	2799407596
45	1705739331
46	832378188
47	2696668946
48	1843383720
49	757211885
50	4030004819
51	3792533882
52	1916349066
53	2007716912
54	1645198765
55	2644390521
56	1667524067
57	2700803835
58	3468918938
59	4221087711
60	191019
61	568377982
62	1614449566
63	3527569353
64	3286718102
65	1587603734
66	3066976568
67	4043991205
68	1556614579
69	2778881863
70	2142041486
71	4192370105
72	2044704255
73	3236257677
74	602933644
75	3222518232
76	993062742
77	3146938506
78	2973585653
79	4186673576
80	1704034196
81	1858544117
82	2157412769
83	2798084426
84	3152311156
85	536993498
86	2107171274
87	3805666262
88	3560620503
89	2238945456
90	2793027461
91	1118672364
92	186793432
93	1009719348
94	2510743802
95	3996368118
96	1818949972
97	481338775
98	830505940
99	503496454
100	435092656
101	1154134946
102	1113305364
103	466621262
104	568091781
105	3552245355
106	2235631761
107	2844243663
108	3498630776
109	4239353100
110	1337912952
111	253482465
112	1940343649
113	906255271
114	2276214739
115	3117887312
116	1929153227
117	2070942696
118	4033570513
119	2664347372
120	994855989
121	2940963395
122	3468575779
123	2673823350
124	3676666522
125	1010323556
126	1594550377
127	1073811964
128	2774075219
129	2415150968
130	3559018460
131	1718291179
132	3867129702
133	2595594697
134	875704220
135	2664795973
136	4236844537
137	3457173508
138	97304423
139	4190813484
140	2485790492
141	474434924
142	375923439
143	418336513
144	1048053880
145	2718282718
146	3829934537
147	1979602870
148	968761058
149	3366676377
150	4027576356
151	362996703
152	2067437654
153	3776974684
154	3414559890
155	3335592685
156	2606048109
157	2722370428
158	2433303661
159	1821186553
160	3578674400
161	2295350387
162	2088903230
163	3512432816
164	852367876
165	3206720143
166	2041133434
167	3352516815
168	1102836844
169	856976280
170	2984672397
171	4035373123
172	4111491481
173	3906441585
174	2669094678
175	90065942
176	2852653565
177	4175247229
178	146239324
179	1879086175
180	2704029550
181	289140386
182	3349742026
183	1088459054
184	2915539330
185	1160407338
186	923782353
187	2803515793
188	2479504753
189	404620350
190	1786293858
191	3293560597
192	570908919
193	2208396468
194	3306188473
195	4248368498
196	1069491296
197	1321644461
198	2931809159
199	3100115525
