rep	seed
0	109962554
1	1695941878
2	278013999
3	2345159005
4	2234807094
5	4294518783
6	3086704172
7	1634733125
8	2942533739
9	3632103660
10	1090545049
11	2226371160
12	2838870529
13	899773007
14	47790798
15	4209624794
16	1107096001
17	4095610109
18	2344494043
19	1448199993
20	2749643734
21	3929920690
22	1019680009
23	20397635
24	3013724081
25	1800065847
26	1328324966
27	3692340965
28	726592358
29	3239197637
30	3088950721
31	793272928
32	3477818753
33	2169122217
34	3089316905
35	263708847
36	3832591203
37	2457972434
38	3141140237
39	2999132759
40	3810685673
41	1887260070
42	3807152248
43	1050462467
44	1220368441
45	3632001002
46	596707600
47	4244935583
48	2934471070
49	1945349090
50	2140576745
51	2293972600
52	266816177
53	721557666
54	459709340
55	2722062762
56	4057961890
57	1456182948
58	4226301434
59	1758762458
60	1936504816
61	772097415
62	2812866833
63	327319376
64	2642764251
65	298935170
66	326406653
67	4912284
68	2080672933
69	344118898
70	3533399474
71	460593311
72	2565411341
73	1432099995
74	3780446095
75	2916180123
76	4177861415
77	1958621932
78	3639032170
79	3052908005
80	3633311356
81	748262915
82	3256090571
83	1624502849
84	4172282687
85	3540387398
86	1415007489
87	2863223119
88	2409180296
89	2869332384
90	946496749
91	3410098134
92	1102445903
93	765888104
94	2530052576
95	906359454
96	2174890050
97	1917654862
98	3492073780
99	2685978988
100	4271525712
101	3312822601
102	3644574659
103	1987078872
104	1281620283
105	1279407009
106	3061705355
107	706990802
108	1545797531
109	3295331141
110	3019790194
111	165184546
112	2291059183
113	3000226687
114	2054353673
115	159362517
116	2217093177
117	1502777024
118	3228318521
119	1354331167
120	3241426593
121	137726761
122	1966886036
123	3171587407
124	3247206110
125	2452589192
126	324500111
127	827057037
128	3758882537
129	437563730
130	459060231
131	2038008410
132	3738154604
133	1196421346
134	768356085
135	2260758708
136	3713520461
137	3429881621
138	1572853724
139	569871555
140	105789102
141	970910844
142	2300062357
143	4117020111
144	1428790216
145	1927676923
146	2956084672
147	3866534880
148	1813828702
149	149292166
150	2230701388
151	1042145442
152	1567085643
153	3587277913
154	356273898
155	1240408096
156	2807651406
157	851404581
158	92931501
159	3983030266
160	1696477240
161	2924517389
162	479921324
163	222413822
164	690950369
165	4101405821
166	2325636614
167	548187115
168	3472545121
169	1378854639
170	2070741373
171	3888261409
172	3773976704
173	2229663077
174	1610704291
175	2088693172
176	4202232900
177	3730924951
178	759373902
179	512447149
180	3425227738
181	2598308339
182	928103454
183	2763881709
184	3866381916
185	929175030
186	4174532181
187	433645788
188	3784070734
189	2092478881
190	1139033459
191	221697645
192	1743483914
193	3770899907
194	4067959443
195	1927799814
196	1903427840
197	790412559
198	784515054
199	2247800506
