rep	seed
0	2194637081
1	3442515028
2	951547174
3	448892309
4	772356125
5	1873884065
6	2995604570
7	3537000063
8	3678771059
9	2564667654
10	1822297775
11	2864036459
12	2116969814
13	2246173726
14	1638023566
15	668438271
16	250665474
17	1567613322
18	266248180
19	3749144219
20	731390644
21	3631692288
22	1829337599
23	2048970710
24	3242241010
25	1017790585
26	2033077520
27	1880453729
28	3864546471
29	614169500
30	2299880017
31	2477658959
32	2536601526
33	4099881492
34	314122963
35	2478932545
36	1462990844
37	758935557
38	1612480631
39	3427252014
40	240053715
41	3319583316
42	1205956405
43	1612662361
44	2854276418
45	3250215162
46	817922976
47	2964385143
48	1270845512
49	3374370591
50	1702390747
51	2075979344
52	3576097679
53	4184878804
54	1654812593
55	645505403
56	1409491596
57	2661099053
58	2167727216
59	1766117754
60	444285560
61	3312086824
62	252953609
63	2876958322
64	986299399
65	827372224
66	3307240167
67	4114177366
68	869196254
69	2931587030
70	3160208822
71	2097378729
72	1898834101
73	748454433
74	179219410
75	1526505431
76	1674248385
77	4163251202
78	1033573779
79	2265367625
80	14642944
81	4169366951
82	836401058
83	283149390
84	516751928
85	1776063966
86	1930492695
87	2555245587
88	2694117475
89	2962638637
90	1497862691
91	2480312547
92	2523369074
93	986664129
94	2923432446
95	2833717377
96	4205193708
97	4246006874
98	1243222788
99	750461556
100	4133757107
101	3300357041
102	3926728578
103	577022854
104	1811038362
105	972839714
106	1489557269
107	1781385828
108	2328376455
109	2584644121
110	2385118948
111	2279142843
112	975897716
113	4239929490
114	630808943
115	1463682323
116	2161130362
117	671309620
118	106494877
119	2285193646
120	3992379878
121	1201291861
122	2295233814
123	3787151764
124	3883345008
125	2443398132
126	1363674639
127	3633318435
128	542802130
129	3770567062
130	1502097345
131	4267018953
132	1312235308
133	333291625
134	1555694430
135	2560725013
136	548370809
137	3030877360
138	729641625
139	983490041
140	567335025
141	3535160293
142	882602164
143	69428338
144	3476994996
145	547008126
146	2601737488
147	1573972143
148	1087373003
149	171739360
150	875983955
151	3041950304
152	2203333461
153	3532273627
154	3271908005
155	4025371344
156	3516452105
157	3449027974
158	1955880509
159	3767711668
160	889614480
161	3084937626
162	1484910104
163	716735368
164	2933106852
165	619861326
166	1111654792
167	4135232438
168	2312688125
169	3974550511
170	3305253659
171	2618851785
172	254093706
173	717397220
174	1932346389
175	70970885
176	2812290836
177	4225478069
178	820862964
179	667915025
180	3264214898
181	3475644905
182	1941587790
183	3757019851
184	2067342896
185	1316137080
186	1574277640
187	2753753546
188	2907759043
189	482857249
190	3181821101
191	1837821405
192	3464473871
193	3014205254
194	3604882569
195	2056509470
196	1413371092
197	1649063078
198	3651817856
199	2032821752
