rep	seed
0	3850175970
1	2287370423
2	657454921
3	2753587793
4	4171789906
5	3634662918
6	134155635
7	2300062613
8	1333456533
9	3143462248
10	1774122386
11	2123235798
12	124911747
13	2689508280
14	4122577864
15	1678892716
16	2473741366
17	418211927
18	948779201
19	116576151
20	1527525257
21	1552669571
22	3424534761
23	3198787902
24	127520472
25	2956638793
26	1489780687
27	2833892693
28	1413641593
29	1590439077
30	2750387049
31	1059669953
32	224204649
33	778958173
34	2645605423
35	156008701
36	245508332
37	2547959468
38	2444125202
39	2177278034
40	2989115506
41	3114513642
42	756465235
43	1027094552
44	2590138861
45	1867692802
46	4182727708
47	2968724610
48	1707349317
49	500015722
50	2323932956
51	3243701715
52	3500198337
53	2715251366
54	1280593368
55	2956255716
56	2192963838
57	2435501515
58	725092250
59	1001855091
60	3599052104
61	3033361795
62	1397017131
63	3175693496
64	1150898849
65	1369681367
66	171664219
67	1751833663
68	280502965
69	4168710007
70	83914811
71	295438153
72	3847740551
73	1661595707
74	2226485039
75	800168290
76	2896064941
77	3832614061
78	155493968
79	2584677703
80	799696583
81	2606644484
82	405789119
83	906122840
84	1208520039
85	1483630126
86	3617939785
87	3397841372
88	1915863322
89	3947938518
90	4007953042
91	2521659852
92	896392200
93	3677627986
94	3876219383
95	3062889666
96	2132577778
97	2856694918
98	2856896063
99	90915586
100	3177541228
101	3002868525
102	1692714534
103	1369854654
104	1009472312
105	1064664166
106	1301214221
107	1205239000
108	3813833099
109	4237503173
110	4131442320
111	812880578
112	1498734955
113	2966319191
114	3327506247
115	3688030631
116	3782736815
117	4045085176
118	4120041946
119	1255896816
120	484249797
121	3210588143
122	799421363
123	1260610093
124	2388322606
125	4260016236
126	974787660
127	3237916882
128	1840477279
129	2985649627
130	1965516448
131	1097891160
132	3623112988
133	317118008
134	2171746887
135	2573329959
136	3126178652
137	3781716183
138	1515517547
139	38770813
140	3800570842
141	1438761690
142	3257138289
143	3151101389
144	2798711515
145	3751598003
146	3899782951
147	2735786926
148	1989402578
149	836351025
150	17848186
151	798652553
152	1673230993
153	1933674995
154	1838977930
155	4114282823
156	621766807
157	4078064018
158	2160492067
159	1920386131
160	193613045
161	3732546152
162	4291323091
163	2625197217
164	2722007705
165	4073476412
166	494738815
167	673711137
168	3161219285
169	81798117
170	104008590
171	1223799885
172	1388697397
173	2192067130
174	690364882
175	3586738722
176	3593749075
177	436437738
178	853062379
179	155058908
180	2100330480
181	3522836624
182	23918260
183	3371281334
184	842204359
185	3345049623
186	4028015207
187	1995626933
188	2607422391
189	3437793165
190	4217507900
191	1579640546
192	177651054
193	3559983374
194	13207234
195	2861087426
196	2859011158
197	1427107893
198	613980435
199	3517652610
